assessid,stockid,mgmt,assessor,country,region,area,area_code,stocklong,species,comm_name1,comm_name2,shp_source,shp_path,zone_col,zones,notes
STECF-RDSHRMPMEDGSA6-2002-2014-OSIO,RDSHRMPMEDGSA6,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Spain,GSA6,Red Shrimp Northern Spain,Aristeus antennatus,Red shrimp,Blue and red shrimp,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA06,
STECF-RMULLMEDGSA1-2003-2013-OSIO,RMULLMEDGSA1,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Alboran Sea,GSA1,Red mullet Northern Alboran Sea,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA01,
STECF-RMULLMEDGSA10-2004-2010-OSIO,RMULLMEDGSA10,GFCM,STECF,Europe,Mediterranean-Black Sea,South Tyrrhenian Sea,GSA10,Red mullet South Tyrrhenian Sea,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA10,
STECF-RMULLMEDGSA11-2005-2012-OSIO,RMULLMEDGSA11,GFCM,STECF,Europe,Mediterranean-Black Sea,Sardinia,GSA11,Red mullet Sardinia,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA111, GSA112",
STECF-RMULLMEDGSA15-16-2005-2011-OSIO,RMULLMEDGSA15-16,GFCM,STECF,Europe,Mediterranean-Black Sea,"Malta Island and South of Sicily (GSA 15, 16)",GSA15-16,Red mullet Malta Island and South of Sicily,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA15, GSA16",
STECF-RMULLMEDGSA17-18-2008-2014-OSIO,RMULLMEDGSA17-18,GFCM,STECF,Europe,Mediterranean-Black Sea,"Adriatic Sea (GSA 17,18)",GSA17-18,Red mullet Adriatic Sea,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA17, GSA18",
STECF-RMULLMEDGSA19-2006-2014-OSIO,RMULLMEDGSA19,GFCM,STECF,Europe,Mediterranean-Black Sea,Western Ionian Sea,GSA19,Red mullet Western Ionian Sea,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA19,
STECF-RMULLMEDGSA25-2005-2008-OSIO,RMULLMEDGSA25,GFCM,STECF,Europe,Mediterranean-Black Sea,Cyprus Island,GSA25,Red mullet Cyprus Island,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA25,
STECF-RMULLMEDGSA29-1990-2014-OSIO,RMULLMEDGSA29,GFCM,STECF,Europe,Mediterranean-Black Sea,Black Sea,GSA29,Red mullet Black Sea,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA29,
STECF-RMULLMEDGSA5-2000-2012-OSIO,RMULLMEDGSA5,GFCM,STECF,Europe,Mediterranean-Black Sea,Balearic Island,GSA5,Red mullet Balearic Island,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA05,
STECF-RMULLMEDGSA6-2002-2013-OSIO,RMULLMEDGSA6,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Spain,GSA6,Red mullet Northern Spain,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA06,
STECF-RMULLMEDGSA7-2004-2013-OSIO,RMULLMEDGSA7,GFCM,STECF,Europe,Mediterranean-Black Sea,Gulf of Lions,GSA7,Red mullet Gulf of Lions,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA07,
STECF-RMULLMEDGSA9-2006-2013-OSIO,RMULLMEDGSA9,GFCM,STECF,Europe,Mediterranean-Black Sea,Ligurian and North Tyrrhenian Sea,GSA9,Red mullet Ligurian and North Tyrrhenian Sea,Mullus barbatus,Red mullet,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA09,
STECF-RSHRMPMEDGSA1-2003-2012-OSIO,RSHRMPMEDGSA1,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Alboran Sea,GSA1,Deep-water rose shrimp Northern Alboran Sea,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA01,
STECF-RSHRMPMEDGSA10-2006-2012-OSIO,RSHRMPMEDGSA10,GFCM,STECF,Europe,Mediterranean-Black Sea,South Tyrrhenian Sea,GSA10,Deep-water rose shrimp South Tyrrhenian Sea,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA10,
STECF-RSHRMPMEDGSA11-2009-2011-OSIO,RSHRMPMEDGSA11,GFCM,STECF,Europe,Mediterranean-Black Sea,Sardinia,GSA11,Deep-water rose shrimp Sardinia,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA111, GSA112",
STECF-RSHRMPMEDGSA12-16-2007-2009-OSIO,RSHRMPMEDGSA12-16,GFCM,STECF,Europe,Mediterranean-Black Sea,Geographical Sub-Areas 12-16,GSA12-16,Deep-water Rose Shrimp GSA 12-16,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA12, GSA13, GSA14, GSA15, GSA16",
STECF-RSHRMPMEDGSA17-19-2007-2014-OSIO,RSHRMPMEDGSA17-19,GFCM,STECF,Europe,Mediterranean-Black Sea,Geographical Sub-Areas 17-19,GSA17-19,Deep-water rose shrimp Geographical Sub-Areas 17-19,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA17, GSA18, GSA19",
STECF-RSHRMPMEDGSA5-2002-2012-OSIO,RSHRMPMEDGSA5,GFCM,STECF,Europe,Mediterranean-Black Sea,Balearic Island,GSA5,Deep-water rose shrimp Balearic Island,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA05,
STECF-RSHRMPMEDGSA9-2006-2013-OSIO,RSHRMPMEDGSA9,GFCM,STECF,Europe,Mediterranean-Black Sea,Ligurian and North Tyrrhenian Sea,GSA9,Deep-water rose shrimp Ligurian and North Tyrrhenian Sea,Parapenaeus longirostris,Deep-water rose shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA09,
STECF-SARDMEDGSA1-2002-2012-OSIO,SARDMEDGSA1,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Alboran Sea,GSA1,European pilchard Northern Alboran Sea,Sardina pilchardus,European pilchard,Spanish sardine,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA01,
STECF-SARDMEDGSA17-18-1975-2013-OSIO,SARDMEDGSA17-18,GFCM,STECF,Europe,Mediterranean-Black Sea,"Adriatic Sea (GSA 17,18)",GSA17-18,European pilchard Adriatic Sea,Sardina pilchardus,European pilchard,Spanish sardine,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA17, GSA18",
STECF-SARDMEDGSA20-2000-2008-OSIO,SARDMEDGSA20,GFCM,STECF,Europe,Mediterranean-Black Sea,Eastern Ionian Sea,GSA20,European pilchard Eastern Ionian Sea,Sardina pilchardus,European pilchard,Spanish sardine,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA20,
STECF-SARDMEDGSA22-2000-2008-OSIO,SARDMEDGSA22,GFCM,STECF,Europe,Mediterranean-Black Sea,Aegean Sea,GSA22,European pilchard Aegean Sea,Sardina pilchardus,European pilchard,Spanish sardine,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA22,
STECF-SARDMEDGSA6-2003-2013-OSIO,SARDMEDGSA6,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Spain,GSA6,European pilchard Northern Spain,Sardina pilchardus,European pilchard,Spanish sardine,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA06,
STECF-SARDMEDGSA9-2006-2012-OSIO,SARDMEDGSA9,GFCM,STECF,Europe,Mediterranean-Black Sea,Ligurian and North Tyrrhenian Sea,GSA9,European pilchard Ligurian and North Tyrrhenian Sea,Sardina pilchardus,European pilchard,Spanish sardine,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA09,
STECF-SDOGBLKGSA29-1989-2014-OSIO,SDOGBLKGSA29,GFCM,STECF,Europe,Mediterranean-Black Sea,Black Sea,GSA29,Spiny Dogfish Black Sea,Squalus acanthias,Spiny dogfish,Picked dogfish,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA29,
STECF-SMSHRMPMEDGSA10-2011-2011-OSIO,SMSHRMPMEDGSA10,GFCM,STECF,Europe,Mediterranean-Black Sea,South Tyrrhenian Sea,GSA10,Spottail mantis shrimp South Tyrrhenian Sea,Squilla mantis,Spottail mantis shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA10,
STECF-SMSHRMPMEDGSA17-18-2008-2014-OSIO,SMSHRMPMEDGSA17-18,GFCM,STECF,Europe,Mediterranean-Black Sea,"Adriatic Sea (GSA 17,18)",GSA17-18,Spottail mantis shrimp Adriatic Sea,Squilla mantis,Spottail mantis shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA17, GSA18",
STECF-SMSHRMPMEDGSA9-2004-2010-OSIO,SMSHRMPMEDGSA9,GFCM,STECF,Europe,Mediterranean-Black Sea,Ligurian and North Tyrrhenian Sea,GSA9,Spottail mantis shrimp Ligurian and North Tyrrhenian Sea,Squilla mantis,Spottail mantis shrimp,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA09,
STECF-SMULLMEDGSA15-16-2002-2012-OSIO,SMULLMEDGSA15-16,GFCM,STECF,Europe,Mediterranean-Black Sea,"Malta Island and South of Sicily (GSA 15, 16)",GSA15-16,Surmullet Malta Island and South of Sicily,Mullus surmuletus,Surmullet,Striped red mullet,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,"GSA15, GSA16",
STECF-SMULLMEDGSA5-2000-2012-OSIO,SMULLMEDGSA5,GFCM,STECF,Europe,Mediterranean-Black Sea,Balearic Island,GSA5,Surmullet Balearic Island,Mullus surmuletus,Surmullet,Striped red mullet,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA05,
STECF-SMULLMEDGSA9-2004-2010-OSIO,SMULLMEDGSA9,GFCM,STECF,Europe,Mediterranean-Black Sea,Ligurian and North Tyrrhenian Sea,GSA9,Surmullet Ligurian and North Tyrrhenian Sea,Mullus surmuletus,Surmullet,Striped red mullet,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA09,
STECF-SOLMEDGSA17-2006-2014-OSIO,SOLMEDGSA17,GFCM,STECF,Europe,Mediterranean-Black Sea,Northern Adriatic Sea,GSA17,Common Sole Northern Adriatic Sea,Solea solea,Common sole,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA17,
STECF-SPRBLKGSA29-1995-2014-OSIO,SPRBLKGSA29,GFCM,STECF,Europe,Mediterranean-Black Sea,Black Sea,GSA29,Sprat Black Sea,Sprattus sprattus,Sprat,European sprat,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA29,
STECF-TBSKAMEDGSA29-2008-2014-OSIO,TBSKAMEDGSA29,GFCM,STECF,Europe,Mediterranean-Black Sea,Black Sea,GSA29,Thornback skate Black Sea,Raja clavata,Thornback skate,Thornback ray,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA29,
STECF-TURBLKGSA29-1950-2014-OSIO,TURBLKGSA29,GFCM,STECF,Europe,Mediterranean-Black Sea,Black Sea,GSA29,Turbot Black Sea,Psetta maxima,Turbot,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA29,
STECF-WHITMEDGSA29-1994-2014-OSIO,WHITMEDGSA29,GFCM,STECF,Europe,Mediterranean-Black Sea,Black Sea,GSA29,Whiting Black Sea,Merlangius merlangus,Whiting,NA,FAO website,europe/gfcm/GSAs_simplified,SECT_COD,GSA29,
SWFSC-CALSCORPSCAL-1990-2005-STANTON,CALSCORPSCAL,NMFS,SWFSC,USA,US West Coast,Southern California,SCAL,California scorpionfish Southern California,Scorpaena guttata,California scorpionfish,NA,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to CA-South
SWFSC-CMACKPCOAST-1929-2008-PINSKY,CMACKPCOAST,NMFS,SWFSC,USA,US West Coast,Pacific Coast,PCOAST,Pacific chub mackerel Pacific Coast,Scomber japonicus,Chub mackerel,Pacific chub mackerel,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/Coastal_Pelagic_Species.shp,use whole,use whole,Entire West Coast
SWFSC-DSOLEPCOAST-1910-2011-STACHURA,DSOLEPCOAST,NMFS,SWFSC,USA,US West Coast,Pacific Coast,PCOAST,Dover sole Pacific Coast,Microstomus pacificus,Dover sole,NA,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Entire West Coast
SWFSC-GOPHERSPCOAST-1965-2005-STANTON,GOPHERSPCOAST,NMFS,SWFSC,USA,US West Coast,Southern Pacific Coast,SPCOAST,Gopher rockfish Southern Pacific Coast,Sebastes carnatus,Gopher rockfish,NA,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to CA-North
SWFSC-GRSPROCKNCAL-1916-2010-STACHURA,GRSPROCKNCAL,NMFS,SWFSC,USA,US West Coast,Pacific Coast,PCOAST,Greenspotted rockfish Pacific Coast North,Sebastes chlorostictus,Greenspotted rockfish,,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to CA-North
SWFSC-GRSPROCKSCAL-1916-2010-STACHURA,GRSPROCKSCAL,NMFS,SWFSC,USA,US West Coast,Pacific Coast,PCOAST,Greenspotted rockfish Pacific Coast South,Sebastes chlorostictus,Greenspotted rockfish,,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to CA-South
SWFSC-SARDPCOAST-1981-2007-PINSKY,SARDPCOAST,NMFS,SWFSC,USA,US West Coast,Pacific Coast,PCOAST,Pacific sardine Pacific Coast,Sardinops sagax,Sardine,Pacific sardine,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/Coastal_Pelagic_Species.shp,use whole,use whole,Entire West Coast
SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH,SBELLYROCKPCOAST,NMFS,SWFSC,USA,US West Coast,Pacific Coast,PCOAST,Shortbelly rockfish Pacific Coast,Sebastes jordani,Shortbelly rockfish,NA,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to Conception/Monterey
SWFSC-STFLOUNNPCOAST-1970-2005-STANTON,STFLOUNNPCOAST,NMFS,SWFSC,USA,US West Coast,Northern Pacific Coast,NPCOAST,Starry flounder Northern Pacific Coast,Platichthys stellatus,Starry flounder,NA,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to WA/OR
SWFSC-STFLOUNSPCOAST-1970-2005-STANTON,STFLOUNSPCOAST,NMFS,SWFSC,USA,US West Coast,Southern Pacific Coast,SPCOAST,Starry flounder Southern Pacific Coast,Platichthys stellatus,Starry flounder,NA,NOAA EFH GIS Data Inventory,usa/noaa_wc_efh/noaa_wc_groundfish_efh_cmf.shp,use whole,use whole,Clip to CA-North
TAFI-TASGIANTCRABTAS-1990-2007-JENSEN,TASGIANTCRABTAS,AFMA,TAFI,Australia,Australia,Tasmania,TAS,Tasmanian giant crab Tasmania,Pseudocarcinus gigas,Tasmanian giant crab,NA,Digitized from image,australia/processed/tasmanian_giant_crabs_dissolve.shp,NA,digitized fishery from image,
TRAC-HADGB-1969-2014-WATSON,HADGB,TRAC,TRAC,North Atlantic,US East Coast,Georges Bank,5Z,Haddock Georges Bank,Melanogrammus aeglefinus,Haddock,NA,NEFSC Statistical Areas,usa/nefsc_stat_areas/Statistical_Areas_2010_withNames.shp,Id,"551, 552, 561, 562","""Eastern GB = NAFO 5Ze j/m or USA 551, 552, 561, 562"""
TRAC-YELLGB-1935-2015-WATSON,YELLGB,TRAC,TRAC,North Atlantic,US East Coast,Georges Bank,5Z,Yellowtail flounder Georges Bank,Limanda ferruginea,Yellowtail flounder,NA,NEFSC Statistical Areas,usa/nefsc_stat_areas/Statistical_Areas_2010_withNames.shp,Id,"522, 525, 551, 552, 561, 562","""NAFO 5Zj, 5Zm, 5Zn, 5Zh or USA 522, 525, 551, 552, 561, 562"""
VNIRO-WPOLLNAVAR-1994-2004-JENSEN,WPOLLNAVAR,RFFA,VNIRO,Russia,Russia Japan,Navarinsky,NAVAR,Walleye Pollock Navarinsky,Theragra chalcogramma,Walleye pollock,NA,Digitized Russian Pollock fishing areas,russia/russia_walleye_pollock_erase.shp,STOCK,Navarinsky,
VNIRO-WPOLLNSO-1963-2012-CHING,WPOLLNSO,RFFA,VNIRO,Russia,Russia Japan,Northern Sea of Okhotsk,NSO,Walleye pollock Northern Sea of Okhotsk,Theragra chalcogramma,Walleye pollock,NA,Digitized Russian Pollock fishing areas,russia/russia_walleye_pollock_erase.shp,STOCK,Sea of Okhotsk,
VNIRO-WPOLLWBS-1970-2008-CHING,WPOLLWBS,RFFA,VNIRO,Russia,Russia Japan,Western Bering Sea,WBS,Walleye pollock Western Bering Sea,Theragra chalcogramma,Walleye pollock,NA,Digitized Russian Pollock fishing areas,russia/russia_walleye_pollock_erase.shp,STOCK,Western Bering Sea,
WDFW-PGEODWA-1980-2010-HIVELY,PGEODWA,WASTATE,WDFW,USA,US West Coast,Washington,WA,Pacific Geoduck Washington,Panopea generosa,Pacific Geoduck,NA,Digitized boundary from stock assessment,usa/digitized/pacific_geoduck_erase1.shp,ZONE,Digitized boundary from stock assessment,Digitized boundary from stock assessment
WGBFAS-CODBA2224-1965-2012-CHING,CODBA2224,ICES,WGBFAS,Europe,European Union,Western Baltic,22-24,Atlantic cod Baltic Areas 22 and 24,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"22, 23, 24",
WGBFAS-CODBA2532-1966-2012-CHING,CODBA2532,ICES,WGBFAS,Europe,European Union,Eastern Baltic,25-32,Atlantic cod Baltic Areas 25-32,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"25, 26, 27, 28-1, 28-2, 29, 30, 31, 32",
WGBFAS-CODIS-1968-2010-NEUBAUER,CODIS,ICES,WGBFAS,Europe,European Union,Irish Sea,VIIa,Atlantic cod Irish Sea,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,VIIa,
WGBFAS-CODKAT-1971-2012-CHING,CODKAT,ICES,WGBFAS,Europe,European Union,Kattegat and Skagerrak,IIIa,Atlantic cod Kattegat,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,IIIa,
WGBFAS-CODVIIek-1971-2012-CHING,CODVIIek,ICES,WGBFAS,Europe,European Union,Celtic Sea,VIIe-k,Atlantic Cod Celtic Sea,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIe, VIIf, VIIg, VIIh, VIIj1, VIIj2, VIIk1, VIIk2",
WGBFAS-HERR2532-1973-2011-NEUBAUER,HERR2532,ICES,WGBFAS,Europe,European Union,Eastern Baltic,25-32,Herring ICES 25-32,Clupea harengus,Herring,Atlantic herring,ICES website,europe/ices/ices_areas.shp,ICES_area,"25, 26, 27, 28-1, 28-2, 29, 30, 31, 32",
WGBFAS-HERR30-1972-2011-NEUBAUER,HERR30,ICES,WGBFAS,Europe,European Union,Bothnian Sea,30,Herring ICES 30,Clupea harengus,Herring,Atlantic herring,ICES website,europe/ices/ices_areas.shp,ICES_area,30,
WGBFAS-HERR31-1979-2010-NEUBAUER,HERR31,ICES,WGBFAS,Europe,European Union,Bothnian Bay,31,Herring ICES 31,Clupea harengus,Herring,Atlantic herring,ICES website,europe/ices/ices_areas.shp,ICES_area,31,
WGBFAS-HERRRIGA-1976-2011-NEUBAUER,HERRRIGA,ICES,WGBFAS,Europe,European Union,Gulf of Riga East of Gotland,28,Herring ICES 28,Clupea harengus,Herring,Atlantic herring,ICES website,europe/ices/ices_areas.shp,ICES_area,"28-1, 28-2",
WGBFAS-SPRAT22-32-1973-2011-NEUBAUER,SPRAT22-32,ICES,WGBFAS,Europe,European Union,Baltic Areas 22-32,22-32,Sprat ICES Baltic Areas 22-32,Sprattus sprattus,Sprat,European sprat,ICES website,europe/ices/ices_areas.shp,ICES_area,"22, 23, 24, 25, 26, 27, 28-1, 28-2, 29, 30, 31, 32",
WGCSE-CODVIa-1981-2012-CHING,CODVIa,ICES,WGCSE,Europe,European Union,West of Scotland,VIa,Atlantic cod West of Scotland,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,VIa,
WGHMM-FMEG8c9a-1986-2010-NEUBAUER,FMEG8c9a,ICES,WGHMM,Europe,European Union,VIIIc-IXa,VIIIc-IXa,Fourspotted megrim ICES VIIIc-IXa,Lepidorhombus boscii,Fourspotted megrim,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIIc, IXa",
WGHMM-HAKENRTN-1961-2011-CHING,HAKENRTN,ICES,WGHMM,Europe,European Union,IIIa-IV-VI-VII-VIIIabd,IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,Merluccius merluccius,Hake,European hake,ICES website,europe/ices/ices_areas.shp,ICES_area,"IIIa, IVa, IVb, IVc, VIa, VIb1, VIb2, VIIa, VIIb, VIIc1, VIIc2, VIId, VIIe, VIIf, VIIg, VIIh, VIIj1, VIIj2, VIIk1, VIIk2, VIIIa, VIIIb, VIIId1, VIIId2",
WGHMM-HAKESOTH-1972-2011-CHING,HAKESOTH,ICES,WGHMM,Europe,European Union,VIIIc-IXa,VIIIc-IXa,Hake Northeast Atlantic South,Merluccius merluccius,Hake,European hake,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIIc, IXa",
WGHMM-MEG8c9a-1985-2010-NEUBAUER,MEG8c9a,ICES,WGHMM,Europe,European Union,VIIIc-IXa,VIIIc-IXa,Megrim ICES VIIIc-IXa,Lepidorhombus whiffiagonis,Megrim,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIIc, IXa",
WGHMM-SOLEVIII-1982-2011-NEUBAUER,SOLEVIII,ICES,WGHMM,Europe,European Union,Bay of Biscay,VIII,common European sole Bay of Biscay,Solea vulgaris,common European sole,common sole,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIIa, VIIIb, VIIIc, VIIId1, VIIId2, VIIIe1, VIIIe2",
WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,ANCHOBAYB,ICES,WGMHSA,Europe,European Union,Bay of Biscay,VIII,Anchovy ICES VIII,Engraulis encrasicolus,Anchovy,European anchovy,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIIa, VIIIb, VIIIc, VIIId1, VIIId2, VIIIe1, VIIIe2",
WGMHSA-MACKNEICES-1972-2007-JENNINGS,MACKNEICES,ICES,WGMHSA,Europe,European Union,IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,Scomber scombrus,Mackerel,Atlantic mackerel,ICES website,europe/ices/ices_areas.shp,ICES_area,"IIa1, IIa2, IIIa, IVa, IVb, IVc, Vb1a, Vb1b, Vb2, VIa, VIb1, VIb2, VIIa, VIIb, VIIc1, VIIc2, VIId, VIIe, VIIf, VIIg, VIIh, VIIj1, VIIj2, VIIk1, VIIk2, VIIIa, VIIIb, VIIIc, VIIId1, VIIId2, VIIIe1, VIIIe2, XIIa1, XIIa2, XIIa3, XIIa4, XIIb, XIIc, XIVa, XIVb1, XIVb2, IXa",
WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER,SARDPVIIIc-IXa,ICES,WGMHSA,Europe,European Union,VIIIc-IXa,VIIIc-IXa,European pilchard ICES VIIIc-IXa,Sardina pilchardus,European pilchard,Spanish sardine,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIIIc, IXa",
WGNPBW-BWHITNEA-1980-2012-CHING,BWHITNEA,ICES,WGNPBW,Europe,European Union,Northeast Atlantic,I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,Micromesistius poutassou,Blue whiting,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"Ia, Ib, IIa1, IIa2, IIb1, IIb2, IIIa, IVa, IVb, IVc, Va1, Va2, Vb1a, Vb1b, Vb2, VIa, VIb1, VIb2, VIIa, VIIb, VIIc1, VIIc2, VIId, VIIe, VIIf, VIIg, VIIh, VIIj1, VIIj2, VIIk1, VIIk2, VIIIa, VIIIb, VIIIc, VIIId1, VIIId2, VIIIe1, VIIIe2, IXa, IXb1, IXb2, XIIa1, XIIa2, XIIa3, XIIa4, XIIb, XIIc, XIVa, XIVb1, XIVb2",
WGNSDS-HADIS-1972-2012-CHING,HADIS,ICES,WGNSDS,Europe,European Union,Irish Sea,VIIa,Haddock Irish Sea,Melanogrammus aeglefinus,Haddock,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,VIIa,
WGNSDS-HADVIa-1977-2012-CHING,HADVIa,ICES,WGNSDS,Europe,European Union,West of Scotland,VIa,Haddock West of Scotland,Melanogrammus aeglefinus,Haddock,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,VIa,
WGNSDS-PLAICIS-1992-2010-NEUBAUER,PLAICIS,ICES,WGNSDS,Europe,European Union,Irish Sea,VIIa,European Plaice Irish Sea,Pleuronectes platessa,European Plaice,Plaice,ICES website,europe/ices/ices_areas.shp,ICES_area,VIIa,
WGNSDS-SOLEIS-1968-2011-NEUBAUER,SOLEIS,ICES,WGNSDS,Europe,European Union,Irish Sea,VIIa,common European sole Irish Sea,Solea vulgaris,common European sole,common sole,ICES website,europe/ices/ices_areas.shp,ICES_area,VIIa,
WGNSDS-WHITVIa-1980-2012-CHING,WHITVIa,ICES,WGNSDS,Europe,European Union,West of Scotland,VIa,Whiting ICES VIa,Merlangius merlangus,Whiting,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,VIa,
WGNSSK-CODNS-1962-2011-NEUBAUER,CODNS,ICES,WGNSSK,Europe,European Union,North Sea,IV,Atlantic cod North Sea,Gadus morhua,Atlantic cod,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"IVa, IVb, IVc",
WGNSSK-HADNS-IIIa-1963-2012-CHING,HADNS-IIIa,ICES,WGNSSK,Europe,European Union,IIIa and North Sea,IIIa-IV,Haddock ICES IIIa and North Sea,Melanogrammus aeglefinus,Haddock,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"IIIa, IVa, IVb, IVc",
WGNSSK-HADROCK-1990-2012-CHING,HADROCK,ICES,WGNSSK,Europe,European Union,Rockall Bank,VIb,Haddock Rockall Bank,Melanogrammus aeglefinus,Haddock,NA,ICES website,europe/ices/ices_areas.shp,ICES_area,"VIb1, VIb2",
